AG_APP,TOTAL PARCEL ACRES,TOTAL AGLAND ACRES,Commodity_Acres,Hay_Acres,Perm_Pasture_Acres,Noncommercial_Wood_Acres,Commerical_Wood_Acres,Other_Crop_Acres,Homesite_Acres,Road_Waste_Pond_Acres,CRP_Acres,Con25_Acres,Other_Use_Acres,Stated_Total_Acres,Gross_Income_1,Gross_Income_2,Gross_Income_3,NOTE
919,120.062,120.062,0,90.508,0,0,22.55,0,1,6.004,0,0,0,120.062,0,0,0,[]
920,19.906,19.906,13.396738,0,0,5.593586,0,0,0,0.91567,0,0,0,19.906,0,0,0,[]
922,20.153,19.94,0,0,0,0,0,0,1,0,0,19.153,0,0,0,0,0,[]
923,255.439,255.439,238.434,0,0,6.821,0,0,0,6.272,3.491,0.421,0,255.239,0,0,0,[]
924,85.11,85.11,76.567,0,0,0,0,0,0,0.683,7.86,0,0,85.11,0,0,0,[]
925,70.776,70.776,64,0,0,0,0,0,1,5.776,0,0,0,70.776,0,0,0,[]
926,93.045,93.045,93.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
927,12.292,12.292,8.2,0,0,0,0,4.092,0,0,0,0,0,0,4100,0,0,[]
928,50.591,50.591,50.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
929,64.94,64.94,63.495,0,0,0.197,0,0,1,0.248,0,0,0,64.94,0,0,0,[]
930,40,40,39,0,0,0,0,0,0,1,0,0,0,40,0,0,0,[]
931,44.851,44.851,44.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
932,20.001,20.001,20.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
934,50.73,50.73,47.96,0,0,0,0,0,1,1.77,0,0,0,50.73,0,0,0,[]
935,78.055,78.055,74.354,0,0,0,0,0,0,3.701,0,0,0,78.055,0,0,0,[]
936,34,34,33.14,0,0,0,0,0,0,0.86,0,0,0,34,0,0,0,[]
937,178.68,178.68,170.753,0,0,0,0,0,1,6.927,0,0,0,178.68,0,0,0,[]
938,117.66,117.66,0,87.54,0,0,22.91,0,0,2.1,5.11,0,0,117.66,0,0,0,[]
939,134.83,134.83,54.879,0,0,75.548,0,0,0,4.403,0,0,0,0,0,0,0,[]
940,518.396,518.403,464.672,0,0,31.16,0,0,2,15.418,2.2,2.953,0,516.403,0,0,0,[]
941,240.113,240.113,223.328,0,0,7.845,0,1,0,7.94,0,0,0,248.98,0,0,0,[]
942,55.506,55.506,13.7,0,0,40.806,0,0,1,0,0,0,0,55.506,0,0,0,[]
943,286.537,286.537,223.37,0,0,51.998,0,0,4.5,5.768,0.9,0,0,286.537,0,0,0,[]
944,63.369,63.369,56.769,0,0,6.6,0,0,0,0,0,0,0,63.369,0,0,0,[]
946,80,80,70.344,0,0,5.726,0,0,0,3.93,0,0,0,0,0,0,0,[]
947,126.86,126.86,121.329,0,0,0,0,0,1,4.531,0,0,0,0,0,0,0,[]
948,40.002,40.002,35.7,0,0,3.3,0,0,0,1.002,0,0,0,40.002,0,0,0,[]
949,14.837,14.837,13.6,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,[]
950,77.214,77.174,77.2,0,0,0,0,0,0,0,0,0,0,77.2,0,0,0,[]
952,202.774,202.774,135.47,0,0,56.507,0,0,1,9.797,0,0,0,202.774,0,0,0,[]
953,104.428,104.428,103.08,0,0,0.714,0,0,0,0.634,0,0,0,129.618,0,0,0,[]
954,6.63,6.63,4.12,0,0,0,0,0,0,0.64,1.87,0,0,6.63,319,1566.26,800,[]
955,274.094,274.094,236.16,0,0,27.457,0,0,1,9.477,0,0,0,157.639,0,0,0,[]
956,156.636,156.636,132.47,0,0,16.899,0,0,2,5.267,0,0,0,156.636,0,0,0,[]
957,112.265,112.265,100.265,0,0,12,0,0,0,0,0,0,0,0,0,0,0,[]
958,179.162,179.162,132.6,0,0,44.737,0,0,0,1.825,0,0,0,179.162,0,0,0,[]
959,211.326,211.326,210.326,0,0,0,0,0,1,0,0,0,0,211.326,0,0,0,[]
960,80,80,61.331,0,0,14.966,0,0,1,2.703,0,0,0,80,0,0,0,[]
961,17.598,17.598,8.53,0,0,8.207,0,0.5,0,0.361,0,0,0,10.5,0,0,0,[]
962,258.758,258.758,233.924,0,0,18.172,0,0,1,5.662,0,0,0,0,0,0,0,[]
963,148.784,148.784,95.973,0,0,41.2,0,0,0,11.611,0,0,0,0,0,0,0,[]
965,194.739,194.739,171.86,0,0,18.7,0,0,0,3.469,0.71,0,0,194.739,0,0,0,[]
966,40.828,40.828,35.736,0,0,2.89,0,0,0,2.202,0,0,0,0,0,0,0,[]
967,12.863,12.863,1.059,0,10,0,0,0,1,0.804,0,0,0,0,0,0,0,[]
969,155.2,155.2,147.8,0,0,7.4,0,0,0,0,0,0,0,155.2,0,0,0,[]
970,35.121,35.121,3.811,0,0,10.66,0,0,1,3.12,16.53,0,0,0,0,0,0,[]
971,121.65,121.65,98.25,9.8,0,0,0,0,1,7.58,5.02,0,0,121.65,0,0,0,[]
972,80,80,61.236,0,0,7.144,0,0,1,5.11,5.51,0,0,80,0,0,0,[]
973,16.653,16.653,15.24,0,0,0,0,0,0,1.413,0,0,0,16.653,0,0,0,[]
974,73.5,73.5,6.393,13.05,24.95,11.664,0,0,1,3.543,12.9,0,0,73.5,0,0,0,[]
975,24.99,24.99,20,0,0,0,0,0,0,4.99,0,0,0,24.99,0,0,0,[]
976,37.249,37.249,25.006,0,0,10.712,0,0,1,0.531,0,0,0,37.249,0,0,0,[]
977,223.899,223.899,167.72,0,0,41,0,0,0,15.179,0,0,0,223.899,0,0,0,[]
978,80,80,78,0,0,0,0,0,0,2,0,0,0,80,0,0,0,[]
979,116.85,116.85,104,0,0,11,0,0,0,1.85,0,0,0,116.85,0,0,0,[]
980,62.865,62.865,60.29,0,0,0,0,0,1,1.575,0,0,0,62.865,0,0,0,[]
981,94.539,94.539,94.539,0,0,0,0,0,0,0,0,0,0,94.539,0,0,0,[]
982,283.609,283.609,248.795,0,0,22.947,0,0,1,9.161,0.982,0.724,0,283.609,0,0,0,[]
983,36.883,36.883,22.335,0,0,11.613,0,0,1,1.935,0,0,0,0,0,0,0,[]
984,90.32,90.32,83.457,0,1.3,2.542,0,0,0,1.121,1.9,0,0,90.3,0,0,0,[]
985,95.815,95.815,88.4,0,0,4.2,0,0,0,0,0,0,3.215,95.815,0,0,0,[]
986,80,80,55.122,0,0,17.779,0,0,0,3.709,2.13,1.26,0,80,0,0,0,[]
987,36.031,36.031,36.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
988,68.66,68.66,57.24,0,0,0,0,0,0,7.19,4.23,0,0,68.66,0,0,0,[]
989,225.95,225.95,206.512,0,0,12.766,0,0,1,5.672,0,0,0,225.95,0,0,0,[]
990,27,27,12.9,0,0,14.1,0,0,0,0,0,0,0,27,0,0,0,[]
991,27.914,27.914,26.332,0,0,0.404,0,0,0,1.178,0,0,0,0,0,0,0,[]
992,146.74,146.74,112.13,0,0,34.61,0,0,0,0,0,0,0,146.74,0,0,0,[]
993,80,80,65.975,0,0,10.781,0,0,0,3.244,0,0,0,80,0,0,0,[]
994,126.26,126.26,96.252,0,0,24.509,0,0,1,4.499,0,0,0,126.26,0,0,0,[]
995,161.983,161.983,161.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
996,45.647,45.647,41.3,0,0,0,0,0,0,1.797,2.55,0,0,0,0,0,0,[]
997,76,76,67.707,0,0,0.121,0,0,1,5.922,1.25,0,0,0,0,0,0,[]
999,173.181,173.181,171,0,0,0,0,0,2.181,0,0,0,0,173.181,0,0,0,[]
1000,91.016,91.016,70.529,0,0,15.801,0,0,3,1.686,0,0,0,91.016,0,0,0,[]
1001,31.387,31.387,31.387,0,0,0,0,0,0,0,0,0,0,31.387,0,0,0,[]
1002,3.286,3.286,0,0,2.012,0,0,0,1,0.274,0,0,0,3.286,27591,0,0,[]
1003,8.287,8.287,8.28,0,0,0,0,0,0,0,0,0,0,8.28,3487.95,0,0,[]
1004,192.63,192.63,172.053,0,5,6.696,0,0,2,4.581,1.8,0.5,0,192.63,0,0,0,[]
1005,63.485,63.485,59.5,0,0,3.985,0,0,0,0,0,0,0,63.485,0,0,0,[]
1007,160.373,160.373,146.96,0,0,6.041,0,0,0,5.734,0,1.638,0,160.373,0,0,0,[]
1008,79.757,79.757,77.757,0,0,0,0,0,0,2,0,0,0,79.757,0,0,0,[]
1009,78.78,78.78,76.41,0,0,0,0,0,0,2.37,0,0,0,78.78,0,0,0,[]
1011,237.934,237.934,184.35,0,0,38.371,0,0,2,13.213,0,0,0,0,0,0,0,[]
1012,80,80,70.663,0,0,5.323,0,0,1,3.014,0,0,0,40,0,0,0,[]
1013,53.753,53.753,52.047,0,0,0,0,0,0,1.206,0,0.5,0,53.753,0,0,0,[]
1015,67.92,67.92,0,0,0,0,35.22,0,1,5.2,26.5,0,0,67.92,0,0,0,[]
1016,13.755,13.755,6.787,0,0,3.103,0,1,1,1.865,0,0,0,13.75,0,0,0,[]
1017,152.85,152.85,126.212,0,3,16.317,0,0,1,4.471,1.8,0.05,0,152.85,0,0,0,[]
1018,104.966,104.966,99.5,0,0,0,0,0,2,3.466,0,0,0,104.966,0,0,0,[]
1019,110.575,110.575,105.335,0,0,0,0,0,1,4.24,0,0,0,110.575,0,0,0,[]
1021,69.084,69.084,60.683,0,0,2.229,0,0,1,5.172,0,0,0,69.084,0,0,0,[]
1023,860.376,860.376,809.857,0,0,21.033,0,0,3,26.486,0,0,0,860.376,0,0,0,[]
1024,15.224,15.224,15.224,0,0,0,0,0,0,0,0,0,0,15.224,0,0,0,[]
1025,17.249,17.249,16.088,0,0,0,0,0,1,0.161,0,0,0,0,0,0,0,[]
1026,77.065,77.065,0,0,0,18.589,0,0,0,5.006,53.47,0,0,77.065,0,0,0,[]
1027,26.986,26.986,26.98,0,0,0,0,0,0,0,0,0,0,26.98,0,0,0,[]
1028,169.58,169.58,157.997,0,0,5.613,0,0,1,4.97,0,0,0,169.58,0,0,0,[]
1031,28.57,28.57,23.937,0,0,0,0,0,1,1.101,2.19,0.342,0,28.57,0,0,0,[]
1032,192.774,192.774,129,20,15,28.774,0,0,0,0,0,0,0,192.774,0,0,0,[]
1033,72.181,72.181,38.399,0,0,27.395,0,0,0,1.097,5.29,0,0,0,0,0,0,[]
1034,157.214,157.214,134.004,0,0,20.724,0,0,1,1.486,0,0,0,0,0,0,0,[]
1035,263.55,263.55,208.618,0,0,35.186,0,0,1,9.596,9.15,0,0,0,0,0,0,[]
1036,40.5,40.5,0,0,0,0,34.9,0,0,0.5,5.1,0,0,40.5,0,0,0,[]
1037,40,40,36,0,0,3,0,0,0,1,0,0,0,40,0,0,0,[]
1038,79.976,79.976,76.959,0,0,0.004,0,0,1,2.013,0,0,0,79.976,0,0,0,[]
1039,172.974,172.974,136.895,0,0,23.924,0,0,0,6.793,3.599,0.809,0.954,172.974,0,0,0,[]
1040,18.814,18.814,18.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1041,175.141,175.141,112.07,0,0,55.492,0,0,0,4.289,3.29,0,0,175.141,0,0,0,[]
1042,13,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,[]
1043,367.017,367.017,324.3,0,0,37.787,0,0,0,3.11,0,1.82,0,367.017,0,0,0,[]
1044,93.606,93.606,78.3,0,0,15.29,0,0,0,0,0,0,0,93.59,0,0,0,[]
1045,16.184,16.184,15.043,0,0,0,0,0,1,0.141,0,0,0,16.184,0,0,0,[]
1046,96.2,96.2,82.89,0,0,7.42,0,0,0,0,5.89,0,0,96.2,0,0,0,[]
1047,172,172,131.073,0,0,29.88,0,0,1,10.047,0,0,0,0,0,0,0,[]
1048,80,80,73.54,0,0,0,0,0,0,6.46,0,0,0,80,0,0,0,[]
1049,15.473,15.473,12.39,0,0,0,0,0,0,3.083,0,0,0,15.473,0,0,0,[]
1051,67.107,67.107,0,66,0,0,0,0,0,1.107,0,0,0,67.107,0,0,0,[]
1052,131.141,131.141,113.74,0,0,5.609,0,0,0,6.354,0,5.438,0,131.141,0,0,0,[]
1053,51.29,51.29,0,34.19,0,11.107,0,0,1,4.993,0,0,0,51.29,0,0,0,[]
1054,98,98,85.071,0,0,5.762,0,0,1,3.175,2.301,0.691,0,98,0,0,0,[]
1055,78.973,78.973,66.562,0,0,8.828,0,0,1,2.583,0,0,0,78.973,0,0,0,[]
1056,198.318,198.318,179.249,0,0,14.293,0,0,1,3.776,0,0,0,0,0,0,0,[]
1057,115.48,115.48,91.912,0,0,22.283,0,0,0,1.285,0,0,0,115.48,0,0,0,[]
1058,80,80,68,0,0,12,0,0,0,0,0,0,0,80,0,0,0,[]
1059,160,160,85.245,0,0,65.178,0,0,1,8.577,0,0,0,80,0,0,0,[]
1060,40,40,32.11,0,0,7.89,0,0,0,0,0,0,0,40,0,0,0,[]
1061,116.5,116.5,111.1,0,0,0,0,0,0,5.4,0,0,0,116.5,0,0,0,[]
1064,155.7,155.7,138.882,0,0,13.8,0,0,0,3.018,0,0,0,155.7,0,0,0,[]
1065,131.195,131.195,109.195,0,0,0,0,0,0,22,0,0,0,131.195,0,0,0,[]
1066,21.851,21.851,21.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1067,227.134,227.134,175.727,0,0,40.029,0,0,1,10.378,0,0,0,227.13,0,0,0,[]
1068,79.519,79.519,75,0,0,0,0,0,0,4.519,0,0,0,79.519,43566.75,0,0,[]
1069,123.029,123.029,111.299,0,0,1.2,0,0,0,0.2,10.33,0,0,123.029,0,0,0,[]
1070,128.466,128.466,128.466,0,0,0,0,0,0,0,0,0,0,128.466,0,0,0,[]
1071,264.369,264.369,231.849,5.34,0,7.4,0,0,1,9.01,9.06,0.71,0,264.369,0,0,0,[]
1072,164.814,164.814,89.44,0,11.21,62.164,0,0,2,0,0,0,0,164.814,0,0,0,[]
1074,206.25,206.25,157,0,0,35,0,0,0,14,0,0,0,206,0,0,0,[]
1075,103.66,103.66,91.135,0,0,3.224,0,0,1,6.35,1.5,0.451,0,0,0,0,0,[]
1076,57.12,57.12,52,0,0,5.12,0,0,0,0,0,0,0,57.12,0,0,0,[]
1078,59.5,59.5,58.5,0,0,0,0,0,0,1,0,0,0,59.5,0,0,0,[]
1079,52.527,52.527,30.9,0,0,15,0,0,1,5.627,0,0,0,52.527,0,0,0,[]
1080,118.792,118.792,114.793,0,0,0.728,0,0,1,1.248,0,1.023,0,0,0,0,0,[]
1081,80,80,62.535,0,6,8.443,0,0,1,2.022,0,0,0,80,0,0,0,[]
1082,112.766,112.766,101.13,0,0,0,0,0,0,6.612,3.69,1.334,0,112.766,0,0,0,[]
1083,23.425,23.425,0,0,0,0,23.425,0,0,0,0,0,0,23.425,0,0,0,[]
1084,54.919,54.919,52.406,0,0,0,0,0,1,1.513,0,0,0,54.919,0,0,0,[]
1085,28.309,28.309,18.5,0,0,8.075,0,0,1,0.734,0,0,0,28.309,0,0,0,[]
1087,480.01,480.01,387,13,0,77.01,0,0,3,0,0,0,0,0,0,0,0,[]
1088,109.593,109.593,92.259,0,0,16.379,0,0,0,0.955,0,0,0,0,0,0,0,[]
1089,191.988,191.988,175.901,0,0,0,0,0,1,15.087,0,0,0,0,0,0,0,[]
1090,103.101,103.101,85.73,0,0,9.404,0,0,1,6.967,0,0,0,103.101,0,0,0,[]
1091,158.419,158.419,112.946,0,0,39.714,0,0,1,4.259,0,0,0,158.419,0,0,0,[]
1092,198.32,198.32,165.997,0,0,27.227,0,0,1,2.696,1.4,0,0,198.32,0,0,0,[]
1093,1217.725,1217.725,1048.166,0,0,110.768,0,0,1,57.791,0,0,0,1221.554,0,0,0,[]
1094,22.917,22.917,22.917,0,0,0,0,0,0,0,0,0,0,22.917,0,0,0,[]
1095,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1096,101.917,101.917,86.604,0,0,11.511,0,0,1,2.802,0,0,0,101.947,0,0,0,[]
1097,219.226,219.226,167.234,39.69,0,0.343,0,0,1,7.623,0,3.336,0,0,0,0,0,[]
1099,118.227,118.227,118.227,0,0,0,0,0,0,0,0,0,0,118.227,0,0,0,[]
1100,11.935,11.935,11.935,0,0,0,0,0,0,0,0,0,0,11.935,0,0,0,[]
1101,22.896,22.896,0,22.646,0,0,0,0,0,0.25,0,0,0,22.896,0,0,0,[]
1102,14.786,14.786,14.786,0,0,0,0,0,0,0,0,0,0,14.786,0,0,0,[]
1103,86.109,86.109,86.109,0,0,0,0,0,0,0,0,0,0,86.109,0,0,0,[]
1104,169.55,169.55,162.3,0,0,0,0,0,0,7.25,0,0,0,169.55,0,0,0,[]
1105,67,67,65,0,0,0,0,0,0,2,0,0,0,67,0,0,0,[]
1107,37.861,37.861,35.747,0,0,1.01,0,0,0,1.104,0,0,0,37.861,0,0,0,[]
1108,210.456,210.456,195.1,0,0,0.8,0,0,2,7.163,5.25,0.143,0,0,0,0,0,[]
1109,258,258,191.055,20,15,19.938,0,0,1,11.007,0,0,0,258,12000,68838,0,[]
1110,296.46,296.46,235.636,0,0,51.833,0,0,2,6.991,0,0,0,296.46,0,0,0,[]
1111,14.468,14.468,14.468,0,0,0,0,0,0,0,0,0,0,14.468,0,0,0,[]
1112,59.769,59.769,58.901,0,0,0.868,0,0,0,0,0,0,0,59.769,0,0,0,[]
1113,77.74,77.74,71.496,0,0,0,0,0,0,3.11,1.6,1.534,0,77.74,0,0,0,[]
1114,11.94,11.94,11.672,0,0,0.204,0,0,0,0.064,0,0,0,0,0,0,0,[]
1115,87.684,87.684,69.977,0,0,6.507,0,0,1,2.33,7.81,0.06,0,87.684,0,0,0,[]
1117,72.992,72.992,0,65.78,0,0,0,0,0,4.252,2.96,0,0,72.992,0,0,0,[]
1118,31,31,27.659,0,0,0,0,0,1,2.341,0,0,0,31,0,0,0,[]
1119,18.76,18.76,13.866,0,0,3.548,0,0,0,1.346,0,0,0,0,0,0,0,[]
1120,40,34.814,28.872,0,0,3.302,0,0,0,6.474,1.13,0.222,0,34.814,0,0,0,['CALCULATED DOES NOT EQUAL DEED'] MANUALLY ADJUST
1122,114.379,114.379,105.892,0,0,2.635,0,0,1,4.852,0,0,0,114.379,0,0,0,[]
1123,104.673,104.673,84.364,0,0,18.419,0,0,0,1.89,0,0,0,104.673,0,0,0,[]
1124,49.886,49.886,49.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1125,219.274,219.274,174.831,9.06,0,0,28.74,0,1,5.643,0,0,0,219.274,0,0,0,[]
1126,23.889,23.889,21.001,0,0,2.888,0,0,0,0,0,0,0,0,0,0,0,[]
1127,18.936,18.936,17.804,0,0,0,0,0,1,0.132,0,0,0,18.936,0,0,0,[]
1128,258.027,258.027,207.632,0,0,32.867,0,0,0,11.798,0,5.73,0,0,0,0,0,[]
1129,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1130,138.289,133.224,110.323,5.13,0,11.509,0,0,0,11.327,0,0,0,133.224,0,0,0,['CALCULATED DOES NOT EQUAL DEED'] MANUALLY ADJUST
1131,18.19,18.19,0,0,0,0,18.19,0,0,0,0,0,0,18.19,0,0,0,[]
1133,157.289,157.289,127.259,0,0,21.568,0,0,0,8.462,0,0,0,0,0,0,0,[]
1134,28.934,28.934,16.964,0,2.77,7,0,0,2,0.2,0,0,0,28.934,0,0,0,[]
1135,121.284,121.284,113.793,0,0,0.238,0,0,1,6.253,0,0,0,121.284,0,0,0,[]
1136,73.899,73.899,52.742,0,0,10.572,0,0,0,1.127,9.458,0,0,73.89,0,0,0,[]
1137,77.28,70.437,68.788,0,0,0.079,0,0,0,8.413,0,0,0,70.437,0,0,0,['CALCULATED DOES NOT EQUAL DEED'] MANUALLY ADJUST
1138,65.474,65.474,61.295,0,0,0.09,0,0,0,1.109,2.98,0,0,0,0,0,0,[]
1139,196.702,196.702,115.862,9,0,48.284,0,0,1,14.276,7.969,0.311,0,196.7,0,0,0,[]
1140,75.041,75.041,58,0,0,8,0,0,0,9.04,0,0,0,75.04,0,0,0,[]
1141,432.294,432.294,417.077,0,0,0.686,0,0,1,13.531,0,0,0,427.294,0,0,0,[]
1142,354.888,354.888,246.006,0,0,54.641,0,0,2,12.441,39.8,0,0,0,0,0,0,[]
1143,28.575,28.575,23.558,0,0,2.71,0,0,1,1.307,0,0,0,28.575,0,0,0,[]
1144,47.961,47.961,39.716,0,0,4.893,0,0,2,1.352,0,0,0,47.961,0,0,0,[]
1146,47,47,30.56,0,0,7.466,0,0,1,4.344,3.63,0,0,0,0,0,0,[]
1147,14.378,14.378,8.672,0,0,4.648,0,0,0,1.058,0,0,0,0,0,0,0,[]
1148,218.57,218.57,187.474,0,0,20.86,0,0,0,5.5,0,4.736,0,218.57,0,0,0,[]
1150,78.92,78.92,0,78.92,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
1151,105.926,105.926,87.836,0,0,11.8,0,0,0,0,6.29,0,0,105.926,0,0,0,[]
1152,121.328,121.328,119.749,0,0,0.022,0,0,1,0.557,0,0,0,0,0,0,0,[]
1153,24.73,24.73,22.757,0,0,0,0,0,1,0.973,0,0,0,24.73,0,0,0,[]
1154,63.491,63.491,59.509,0,0,0,0,0,0,3.982,0,0,0,63.491,0,0,0,[]
1155,7.874,7.874,5.446,0,0,0.301,0,0,1,1.127,0,0,0,0,0,0,0,['GROSS INCOME DOES NOT MEET $2500']
1156,123.758,123.758,123.758,0,0,0,0,0,0,0,0,0,0,123.758,0,0,0,[]
1157,25.2,25.2,25,0,0,0,0,0,0,0.2,0,0,0,25.2,0,0,0,[]
1158,192.543,192.543,174.13,0,0,7.938,0,0,1,9.475,0,0,0,197.93,0,0,0,[]
1159,127.356,127.356,119.816,0,0,0.688,0,0,0,3.228,0,3.624,0,127.356,0,0,0,[]
1160,13.81,13.81,10.4,0,0,3.4,0,0,0,0,0,0,0,13.8,0,0,0,[]
1161,295.126,295.126,284.162,0,0,0,0,0,1,6.811,0.5,2.653,0,295.126,0,0,0,[]
1162,516.193,516.193,413.722,8,0,62.745,0,0,2,19.177,9.58,0.969,0,516.193,0,0,0,[]
1163,10.234,10.234,9.435,0,0,0.759,0,0,0,0.04,0,0,0,0,0,0,0,[]
1164,79.25,79.25,65.57,0,3.39,0,3.627,0,1,5.663,0,0,0,79.25,0,0,0,[]
1165,90.8,90.8,62.211,0,0,20.83,0,0,0,7.759,0,0,0,90.8,0,0,0,[]
1166,153.802,153.802,89.716,0,0,58.091,0,0,0,5.995,0,0,0,153.802,0,0,0,[]
1167,106.632,106.632,95.931,0,0,1.716,0,0,0,4.594,4.391,0,0,106.632,0,0,0,[]
1168,227.525,227.525,183.656,0,0,37.879,0,0,2,3.99,0,0,0,227.525,0,0,0,[]
1169,80,80,69.286,0,0,7.913,0,0,1,0.821,0,0.98,0,80,0,0,0,[]
1170,348.952,364.647,322.477,0,0,13.012,0,0,2,11.463,0,0,0,364.647,0,0,0,['CALCULATED DOES NOT EQUAL DEED'] MANUALLY ADJUST
1171,104.732,104.732,80.7,0,0,0,23.57,0,0,0,0.462,0,0,104.732,0,0,0,[]
1172,89.451,91.239,88.042,0,0,0.107,0,0,0,1.302,0,0,0,0,0,0,0,['CALCULATED DOES NOT EQUAL DEED'] MANUALLY ADJUST
1173,24.83,24.83,16.76,0,0,6.57,0,0,1,0.5,0,0,0,24.83,0,0,0,[]
1174,93.4,93.4,93.4,0,0,0,0,0,0,0,0,0,0,93.4,2030.886,28915.36,6172.53,[]
1175,194.523,194.523,152,0,0,17,0,0,1.34,12.513,11.67,0,0,194.523,0,0,0,[]
1176,269.586,269.15,255.466,0,0,0.209,0,0,2,11.475,0,0,0,0,0,0,0,[]
1177,97.098,97.098,97.098,0,0,0,0,0,0,0,0,0,0,97.098,0,0,0,[]
1178,43.338,43.338,0,0,43.338,0,0,0,0,0,0,0,0,0,0,0,0,[]
1179,127.762,127.762,97.292,0,0,18.803,0,0,1,7.985,0.5,2.182,0,127.762,0,0,0,[]
1180,14.51,14.51,0,0,0,0,14,0,0,0.51,0,0,0,0,0,0,0,[]
1181,214.71,214.71,193.028,0,0,10.85,0,0,1,9.832,0,0,0,214.71,0,0,0,[]
1182,10.26,10.26,7.475,0,0,1.381,0,0,1,0.404,0,0,0,10.26,0,0,0,[]
1183,150.635,150.635,144,0,0,6,0,0,0,0.635,0,0,0,150.635,0,0,0,[]
1184,75,75,57.945,0,0,10.9,0,0,1,5.155,0,0,0,75,0,0,0,[]
1185,7.95,7.95,7.645,0,0,0,0,0,0,0.305,0,0,0,0,0,0,0,['GROSS INCOME DOES NOT MEET $2500']
1186,80,80,60,0,17,0,0,0,1,2,0,0,0,0,0,0,0,[]
1187,140.318,140.318,115.928,0,0,10.869,0,0,0,6,0,7.521,0,140.318,0,0,0,[]
1188,73.001,73.001,53,0,0,18,0,0,0,2.001,0,0,0,0,0,0,0,[]
1189,76.52,76.52,70,0,0,0,0,0,0,6.52,0,0,0,0,42360,2640,0,[]
1190,239.291,239.291,228.87,0,0,6.26,0,0,0,4.161,0,0,0,239.291,0,0,0,[]
1191,51.274,51.274,51.274,0,0,0,0,0,0,0,0,0,0,51.274,0,0,0,[]
1192,12.613,12.613,11.149,0,0,0,0,0,1,0.464,0,0,0,0,0,0,0,[]
1193,28,28,15,0,0,10,0,0,0,3,0,0,0,0,0,0,0,[]
1194,416.283,416.283,392.383,0,0,15.503,0,0,0,8.397,0,0,0,0,0,0,0,[]
1195,145.85,145.85,141.8,0,0,4.05,0,0,0,0,0,0,0,145.85,0,0,0,[]
1196,238.51,238.51,231.49,0,0,1.396,0,0,0,4.381,0,1.243,0,238.51,0,0,0,[]
1197,280.133,280.133,259.739,0,0,8.232,0,0,2,10.162,0,0,0,280.133,0,0,0,[]
1198,22.864,22.864,9.985,0,0,10.472,0,0,1,1.407,0,0,0,0,0,0,0,[]
1199,160.218,160.218,145.225,0,0,10.717,0,0,1,3.276,0,0,0,0,0,0,0,[]
1200,100,100,83.306,0,0,12.947,0,0,0,3.747,0,0,0,100,0,0,0,[]
1201,95.54,95.54,90.664,0,0,1.104,0,0,0,3.772,0,0,0,0,0,0,0,[]
1202,107.288,107.288,88.933,0.86,0,12.136,0,0,1,4.359,0,0,0,107.288,0,0,0,[]
1203,51.692,51.692,43.942,0,0,6,0,0,1,0.75,0,0,0,51.692,0,0,0,[]
1204,100.451,100.451,91.818,0,0,0.022,0,0,0,6.407,0,2.204,0,100.451,0,0,0,[]
1205,273.592,273.59,254.889,7,0,0.142,0,0,3,8.559,0,0,0,0,0,0,0,[]
1206,426.643,426.643,398.304,0,0,11.283,0,0,1,13.616,2.44,0,0,362.627,0,0,0,[]
1207,70.947,70.947,69.99,0,0,0,0,0,0,0.957,0,0,0,70.947,0,0,0,[]
1210,146.428,146.428,119.66,0,0,16.95,0,0,0,9.818,0,0,0,146.428,0,0,0,[]
1211,184.908,184.908,65,0,0,119.9,0,0,0,0,0,0,0,184.9,0,0,0,[]
1212,90,90,54.13,0,0,27.9,0,0,1,6.97,0,0,0,0,0,0,0,[]
1213,23.49,23.49,21.883,0,0,0.057,0,0,0,1.55,0,0,0,0,0,0,0,[]
1214,138.522,138.522,53.687,39.16,0,37.446,0,0,1,7.229,0,0,0,138.522,0,0,0,[]
1215,34.323,34.323,26.73,0,0,4.695,0,0,0,2.898,0,0,0,0,0,0,0,[]
1217,100,100,71.364,6,0,10.608,0,0,1,6.228,4.8,0,0,100,0,0,0,[]
1218,124.382,124.382,99.872,0,0,17.514,0,0,2,4.996,0,0,0,124.382,0,0,0,[]
1219,79.356,79.356,28,0,0,51.356,0,0,0,0,0,0,0,79.356,0,0,0,[]
1220,94.999,94.999,57.822,0,0,5.923,0,0,2,4.854,24.4,0,0,94.999,0,0,0,[]
