AGAPPL,Commodity_Crop_ACRE,Hay_ACRE,Permanent_Pasture_ACRE,Noncommercial_Woodland_ACRE,Commercial_Timber_ACRE,Other_Crops_ACRE,Homesite_ACRE,Road_Waste_Pond_ACRE,CRP_ACRE,Conservation_Practices_ACRE,Other_Use_ACRE,STATED_TOTAL_ACRES,GROSS_INCOME,GROSS_INCOME_2,GROSS_INCOME_3
1186,60,0,17,0,0,0,1,2,0,0,0,0,0,0,0
1187,115.928,0,0,10.869,0,0,0,6,0,7.521,0,140.318,0,0,0
1188,53,0,0,18,0,0,0,2.001,0,0,0,0,0,0,0
1189,70,0,0,0,0,0,0,6.52,0,0,0,0,42360,2640,0
1190,228.87,0,0,6.26,0,0,0,4.161,0,0,0,239.291,0,0,0
1191,51.274,0,0,0,0,0,0,0,0,0,0,51.274,0,0,0
1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,15,0,0,10,0,0,0,3,0,0,0,0,0,0,0
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,141.8,0,0,4.05,0,0,0,0,0,0,0,145.85,0,0,0
1196,232.83,0,0,0,0,0,0,4,0,1.68,0,238.51,0,0,0
1197,280.133,0,0,0,0,0,0,0,0,0,0,280.133,0,0,0
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,83.306,0,0,12.947,0,0,0,3.747,0,0,0,100,0,0,0
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,84,0.86,0,14,0,0,4,4.428,0,0,0,107.288,0,0,0
1203,43.942,0,0,6,0,0,1,0.75,0,0,0,51.692,0,0,0
1204,95.55,0,0,0,0,0,0,3.401,0,1.5,0,100.451,0,0,0
1205,278.972,7,0,0,0,0,7.62,0,0,0,0,0,0,0,0
1206,344.627,0,0,0,0,0,4,10,4,0,0,362.627,0,0,0
1207,69.99,0,0,0,0,0,0,0.957,0,0,0,70.947,0,0,0
1210,119.66,0,0,16.95,0,0,0,9.818,0,0,0,146.428,0,0,0
1211,65,0,0,119.9,0,0,0,0,0,0,0,184.9,0,0,0
1212,54.13,0,0,27.9,0,0,1,6.97,0,0,0,0,0,0,0
1213,25.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,92.847,39.16,0,37.446,0,0,1,7.229,0,0,0,138.522,0,0,0
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,0,0,3.66,0,0,0,1.002,0,0,0,0,4.662,2565,0,0
1217,71.38,6,0,14.62,0,0,3.19,0,4.81,0,0,100,0,0,0
1218,99,0,0,19.3,0,0,3,3.082,0,0,0,124.382,0,0,0
1219,28,0,0,51.356,0,0,0,0,0,0,0,79.356,0,0,0
1220,58,0,0,5.243,0,0,2.5,4.856,24.4,0,0,94.999,0,0,0
1221,117.83,0,0,0,0,0,1,4.126,0,0,0,122.956,0,0,0
1222,22.694,0,0,15.696,0,0,1,0.61,0,0,0,40,0,0,0
1223,27.61,27,0,11.64,0,0,2,4,0,0,0,72.25,0,0,0
1224,67,0,0,9,0,0,1,1.66,0,0,0,78.66,0,0,0
1225,39.373,0,0,0,0,0,0,0,0,0,0,39.373,0,0,0
1226,75.81,0,0,1.46,0,0,1.88,4.98,4.59,0,0,88.72,0,0,0
1227,53.305,0,0,0,0,0,0,0.708,0,0,0,54.013,0,0,0
1228,19.5,0,0,0,0,0,3.338,0,0,0,0,22.838,0,0,0
1229,45.65,0,0,16.7,0,0,2.87,3.37,1.41,0,0,70,0,0,0
1230,67,0,0,6.6,0,0,0,4.399,0,0,0,0,0,0,0
1231,34.7,0,0,17.938,0,0,0,0,0,0,0,0,0,0,0
1232,52.07,0,0,17.87,0,0,2.82,2.84,2.77,0,0,78.372,0,0,0
1233,12.556,0,0,0,0,0,0,0,0,0,0,12.556,0,0,0
1234,1.3,0,0,44.451,0,0,0,5.9,0,0,0,51.651,0,0,0
1235,27.47,0,0,0,0,0,0,8.545,0,0,0,36.015,0,0,0
1237,158,0,0,0,0,0,1,1,0,0,0,160,0,0,0
1238,42.91,0,0,6.17,0,0,0,0,0,0,0,49.08,0,0,0
1239,75.92,0,0,0,0,0,3.38,4,0,0,0,83.3,0,0,0
1240,301.995,0,0,0,122.205,0,0,31.966,10.28,71.611,0,538.057,0,0,0
1241,37.89,0,45,8,0,0,7,0,0,0,0,97.89,0,0,0
1242,1.59,0,0,0,0,0,0,1.8,0,0,7.964,11.354,0,0,0
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,100.81,0,0,0,0,0,0,4.706,0,0,0,105.516,0,0,0
1245,2.638,0,0,0,35,0,0,0,0,0,0,37.638,0,0,0
1246,38,0,0,0,0,0,0,0,2,0,0,40,0,0,0
1247,63,1,0,8.8,0,0,2.2,5,0,0,0,80,0,0,0
1248,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
1249,130,0,10,5,0,0,1,19.703,0,0,0,0,0,0,0
1250,295,10,11,0,38.07,0,0,0,0,0,0,354.07,0,0,0
1251,120,0,0,32.335,0,0,3,3,1.46,0,0,159.795,0,0,0
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,325.921,0,0,42.716,0,0,0,9.086,4.29,0,0,382.013,0,0,0
1254,57.55,0,0,14.023,0,0,0,0,0,0,0,0,0,0,0
1255,65,15,0,0,0,0,0,10,0,0,0,90,0,0,0
1256,41.93,0,0,0,0,0,0,1,0,0,0,41.93,0,0,0
1257,50.28,0,0,4.868,0,0,0,0,0,0,0,55.148,0,0,0
1258,175,0,0,15,0,0,0,6.219,0,0,0,196.219,0,0,0
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,66.3,0,0,0,0,0,5.213,0,0,0,0,71.513,0,0,0
1261,39,0,0,0,0,0,0,1,0,0,0,40,0,0,0
1262,51.8,0,0,8.075,0,0,1,7.601,0,0,0,67.856,0,0,0
1263,24.866,0,0,0,0,0,1,1.071,0,0,0,26.937,0,0,0
1264,167.001,0,16,0,0,0,6,11.142,0,0,0,0,0,0,0
1265,50.617,0,0,0,0,0,0,0,0,0,0,50.617,0,0,0
1266,253.725,0,0,18.64,0,0,2,16.647,5.67,0,0,296.682,0,0,0
1267,0,0,0,10.6,0,0,0,0,32.58,0,0,43.18,0,0,0
1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,174.87,0,0,38.64,0,0,2.07,0,1.47,0,0,217.05,0,0,0
1270,60,0,0,0,30,0,3,1.491,0,0,0,94.91,0,0,0
1271,56.52,0,0,0,0,0,2,5.67,0,0,0,64.19,0,0,0
1273,9.82,0,0,3.36,0,0,0,0,0,0,0,13.18,0,0,0
1274,60,0,0,12,0,0,1,12.33,0,0,0,85.33,0,0,0
1275,37.16,0,0,7.36,0,0,3.1,0.87,0.8,0.71,0,50,0,0,0
1276,120.1,0,0,0,0,0,1,2.381,0,0,0,123.481,0,0,0
1277,78.207,0,0,0,0,0,0,1.793,0,0,0,80,0,0,0
1278,203.48,0,0,18.22,0,0,2.1,15.937,0,0,0,239.737,0,0,0
1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,30,0,0,2.778,0,0,8,0,0,0,0,0,0,0,0
1283,122,0,0,0,0,0,4,12,0,0,0,138,0,0,0
1284,44,0,0,23,0,0,3,3.96,4.04,0,0,78,0,0,0
1285,128.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,90.01,0,4.4,0,0,0,0,6.288,0,0,0,100.698,0,0,0
1287,0,0,0,23.41,0,0,3.74,0,128.85,0,0,156,0,0,0
1288,75.46,0,0,0,0,0,0,0,0,0,0,75.46,0,0,0
1289,20,0,0,0,0,0,1.5,0.8,0,0,0,22.3,0,0,0
1290,427.659,0,0,0,0,0,0,0,64.32,0,0,491.979,0,0,0
1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,160,0,0,10,0,0,3,12,0,0,0,185,0,0,0
1293,23,0,0,0,0,0,0,0,0,0,0,23,0,0,0
1294,293.18,0,0,0,0,0,0,6.759,0,5.086,0,305.025,0,0,0
1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,179.63,0,0,18,0,0,2.05,1.692,0,0,0,201.372,0,0,0
1297,6.53,0,0,0,0,0,0,4.596,3.16,0,0,0,0,0,0
1299,21.986,0,0,0,0,0,0,2.5,0,0,0,24.486,0,0,0
1300,380,0,0,22.965,0,0,7,14,0,0,0,423.965,197482.5,65914.8,0
1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,54.12,0,0,6.81,0,0,0,0.74,0,0,0,61.67,0,0,0
1303,62.5,0,0,0,0,0,0,0.602,0,0,0,0,0,0,0
1304,72,0,0,7,0,0,1,0,0,0,0,80,0,0,0
1305,96.5,0,0,0,0,0,0,0.688,0,2,0,99.188,0,0,0
1306,13.9,0,0,4.18,0,0,1,0.92,0,0,0,20,0,0,0
1307,430.434,0,0,43.118,0,0,0,8.806,43.23,0,0,525.588,0,0,0
1308,175.55,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1309,124.554,0,14.2,18.68,0,0,1,12.551,0,0,0,170.985,0,0,0
1310,53,0,0,11,0,0,2,0.91,0,0,0,66.91,0,0,0
1311,51.505,0,0,0,0,0,0,0,8.6,0,0,60.105,0,0,0
1312,95.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,86.4,0,0,0,0,0,0,2.637,0,0,0,89.037,0,0,0
1315,147.62,0,0,29.6,0,0,0,5.739,0,2.85,0,0,0,0,0
1316,30,0,0,0,9,0,0,0,0,0,0,39,0,0,0
1317,132.36,0,0,1.69,0,0,0,0.839,0,0,0,134.889,0,0,0
1318,213.77,0,0,16.26,0,0.2,5.37,10.33,3.21,0,0,249.14,0,0,0
1319,52.84,0,0,7,0,0,0,4.16,0,0,0,64,0,0,0
1320,0,0,0,6.035,0,0,0,1.818,78.8,0,0,86.31,0,0,0
1321,40.5,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
1322,0,88.123,0,0,0,0,1,8.76,0,0,0,97.883,0,0,0
1323,22.06,0,0,0,0,0,0,0.507,0,0,0,0,0,0,0
1324,164.4,0,0,19.1,0,0,1.5,2.282,0,0,0,187.282,0,0,0
1325,0,0,0,0,29.221,0,0,0,0,0,0,0,0,0,0
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,72.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,96.03,0,0,3.28,0,0,1,5.401,0,0,0,105.711,0,0,0
1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,64.54,0,9.8,7.421,0,0,0,5.6,0,0,0,87.361,0,0,0
1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,0,52,0,16.5,0,0,0,1.7,7.3,0,0,77.5,0,0,0
1336,119.56,0,0,0,0,0,0,7.28,0,0,0,126.84,0,0,0
1337,83.297,0,0,0,0,0,0,0.27,3.3,0,0,0,0,0,0
1338,163.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0
1342,0,0,0,14.403,0,0,0,0,0,0,0,14.403,0,0,0
1343,77.604,0,0,0,0,0,1.17,1.761,0,0,0,80.535,0,0,0
1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,32.67,0,0,0,0,0,0,1.261,0,0,0,33.931,0,0,0
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,141.33,0,0,0,0,0,1.46,3.65,2.92,4.64,0,154,0,0,0
1349,118,0,0,8,0,0,0,0,0,0,0,126,0,0,0
1350,16.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,139.664,0,0,0,0,0,0,1.87,0,0,0,141.54,0,0,0
1352,33.879,0,0,0,0,0,0,0,0,0,0,33.879,0,0,0
1353,24.55,0,0,0,0,0,0,2.92,0,0,0,27.47,0,0,0
1354,463.01,0,0,35.41,0,0,0,21.48,1.75,7.91,0,529.56,0,0,0
1355,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,0,0,0,29.04,0,0,0,0,30.8,0,0,59.84,0,0,0
1357,8,0,0,8.68,0,0,0,0,0,0,0,0,1450,0,0
1358,0,0,0,35.536,0,0,0,0,18.9,0,0,54.436,0,0,0
1359,68.22,0,0,1.51,0,0,1,4.48,4.79,0,0,80,0,0,0
1360,18.45,0,0,0,0,0,0,0,0,0,0,18.45,0,0,0
1361,0,0,16,4,0,0,0,0,0,0,0,20,0,0,0
1362,36.5,0,0,3.1,0,0,0,1.9,2,36,0,43.5,0,0,0
1364,0,309,0,2,0,0,1.27,1.23,0,0,0,313.5,0,0,0
1365,72.89,0,0,20.4,0,0,2.43,0.088,0,3,0,98.808,0,0,0
1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,94.81,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0
1369,160.726,0,0,0,0,0,0,0,0,0,0,160.726,0,0,0
1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,19.114,0,0,0,0,0,0,0,0.08,0,0,19.194,0,0,0
1372,38.042,0,0,0,0,0,0,1.639,0,0,0,39.686,0,0,0
1373,40,0,0,32.872,0,0,1,0,0,0,0,73.872,0,0,0
1374,91.36,0,0,4.79,0,0,0,2.855,0,0,0,99.005,0,0,0
1375,382.74,0,0,0,46.94,0,0,25.55,0,0,0,455.23,0,0,0
1376,63,0,0,10.532,0,0,1.9,1.458,2.6,0,0,79.49,0,0,0
1377,79.769,0,0,8.645,0,0,1,2.152,0,0,0,91.566,0,0,0
1378,10,0,0,0,0,0,6.254,0,0,0,0,16.254,0,0,0
1379,150,0,0,10.42,0,0,1.62,15.53,0,0,0,177.57,0,0,0
1380,48.37,0,0,16.68,0,0,5.69,0,0,0,0,70.74,0,0,0
1381,54,0,0,0,0,0,1.4,3.8,0.3,0.5,0,0,0,0,0
1382,0,0,0,38.81,0,0,0,0,0,0,1,39.81,0,0,0
1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,21.589,0,0,0,0,0,0,0,0,0,0,21.589,0,0,0
1385,30.88,0,0,0,0,0,0,0,0,0,0,30.88,0,0,0
1386,0,0,0,29.682,0,2.776,1,2.092,0,0,0,35.55,0,0,0
1387,115.17,0,0,0,0,0,0,0.97,0,0,0,116.14,0,0,0
1388,14.91,0,0,0,0,0,0,0.414,2.66,0,0,17.984,0,0,0
1389,89.14,25,0,23,0,0,1.33,6.088,9.02,0.67,0,154.248,0,0,0
1390,41.351,0,0,0,0,0,0,0.949,0,0,0,42.3,0,0,0
1391,25.53,0,0,0,0,0,1,0.472,0.9,0,0,27.902,0,0,0
1392,57.635,0,0,7.61,0,0,2.19,0.77,0,0,0,68.205,0,0,0
1393,36.785,0,0,0,0,0,1.5,0.465,0,0,0,38.75,0,0,0
1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,36.31,0,0,0,0,0,0,2,0,0,0,38.31,0,0,0
1396,62.76,0,0,15.15,0,0,2.7,0.1,0,0,0,80.71,0,0,0
1397,35,0,0,5,0,0,0,0,0,0,0,40,0,0,0
1398,0,0,0,4.38,0,0,0,1.81,5.98,0,5.768,17.938,0,0,0
1399,0,0,0,0,0,0,1,2.25,33.75,0,0,37,0,0,0
1400,47.24,0,0,0,0,0,2,13.463,3.8,0,0,66.463,0,0,0
1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,0,17,0,0,50,0,0,0,0,0,0,0,0,0,0
1403,14.6,0,0,0,0,0,0,0.008,0,0,0,14.608,0,0,0
1404,200,0,0,22,0,0,1,2.048,0,0,0,225.048,0,0,0
1405,218.078,0,0,0,0,0,0,0,0,0,0,218.078,0,0,0
1406,50.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,113.993,0,0,0,0,0,0,0,0,0,0,113.993,0,0,0
1408,43,0,0,16,0,0,0,3.654,0,0,0,62.654,0,0,0
1409,109.09,0,0,0,0,0,4.13,0,0,0,0,113.22,0,0,0
1411,42.64,0,0,4,0,0,0,3,0,1,0,50.64,0,0,0
1412,18.81,0,0,7.447,0,0,1,1.055,0,0,0,28.312,0,0,0
1413,7.8,0,0,0,0,0,0,3.463,0,0,0,11.263,0,0,0
1414,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1415,30,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1416,21.43,0,0,0,0,0,0,3.213,0,0,0,24.643,0,0,0
1417,53.309,0,0,0,0,0,0,0,0.55,0,0,53.859,0,0,0
1418,349.06,0,0,0,0,0,6.1,9.166,1.18,0,0,365.506,0,0,0
1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,52.409,0,0,0,0,0,0,0,1.45,0,0,53.859,0,0,0
1422,0,20.933,3,9,0,0,1,0,0,0,0,33.933,0,0,0
1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,106.27,0,0,6.4,0,0,1,3.33,0,0,0,117,0,0,0
1425,36.46,0,0,0,0,0,0,0,0,0,0,0,16882,0,0
1426,74.11,0,0,5,0,0,5,12.365,3.5,0,0,99.975,0,0,0
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,180.25,0,0,23,0,0,2,0.58,0,0,0,0,0,0,0
1429,102.07,0,0,0,0,0,0,3.95,0,0,0,106.02,0,0,0
1430,32,0,0,59.025,0,0,1,0,0,0,0,92.025,0,0,0
1431,50,0,0,7.571,0,0,0,7.023,0,0,0,64.594,0,0,0
1432,148.65,0,0,8.49,0,0,2,28.56,0,0,0,187.7,0,0,0
1433,90.63,0,0,0,0,0,0,4.73,0,0,0,95.36,0,0,0
1434,108.87,0,0,0,0,0,2.5,9.88,0,0,0,121.25,0,0,0
1435,0,0,0,0,20.618,0,0,0,0,0,0,20.618,0,0,0
1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,0,165.522,0,0,0,0,0,5.521,0,0,0,171.043,0,0,0
1438,137.207,0,0,0,0,0,0,3.96,1.78,0,0,142.897,0,0,0
1439,57.67,0,0,7,0,0,0,3.583,2.62,0,0,0,0,0,0
1440,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1441,101.157,6,37,17.461,0,0,0,1.463,0,0,0,163.081,0,0,0
1442,0,12,0,3,0,0,0,1,0,0,0,0,0,0,0
1443,54.38,10,0,7.2,0,0,1,5.99,0,0,0,78.87,0,0,0
1444,146,0,0,12,0,0,0,0,0,0,0,158,0,0,0
1445,0,0,2,0,0,0.22,2,1.57,0,0,0,5.79,5775,0,0
1446,14.1,0,0,0,0,0,0,1.524,0,0,0,15.624,0,0,0
1447,125.8,0,0,14.87,0,0,3.93,15.52,6.52,0,0,166.66,0,0,0
1448,201.95,0,0,27.137,0,0,1.25,2.5,0,0,0,232.837,0,0,0
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,195.046,0,0,3.664,0,0,1,7.799,0,0,0,207.509,0,0,0
1452,26.25,2.792,12.13,0,0,0,0,2,37.67,0,0,0,0,0,0
1453,161.85,0,0,0,0,0,0,33.39,0,0,0,195.24,0,0,0
1454,34.29,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0
1455,36.4,0,0,0,0,0,0,0.5,0,0,0,36.9,0,0,0
1456,45.76,0,0,0,0,0,0,0,0,0,0,45.76,0,0,0
1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,492.016,0,0,20,0,0,0,8.111,0,0,0,520.127,0,0,0
1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,54,0,0,0,0,0,0,7.079,0,0,0,61.079,0,0,0
1461,82,0,0,0,0,0,0,5.13,0,0,0,87.13,0,0,0
1462,23.49,0,0,0,0,0,5.408,0,0,0,0,28.898,0,0,0
1463,52.35,0,0,0,0,0,0,16.15,0,0,0,68.5,0,0,0
1464,65.18,0,0,0,0,0,0,5.344,4.7,0,0,75.224,0,0,0
1465,66.12,0,0,0,0,0,0,0,0,0,0,66.12,0,0,0
1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,288.67,0,0,37.01,0,0,20,15.009,0,0,0,360.689,0,0,0
1468,136,0,0,0,0,0,0,0,0,0,0,136,0,0,0
1469,28.44,0,0,10.4,0,0,0,3.69,0,0,0,42.53,0,0,0
1470,82,0,0,0,0,0,2,7.96,0,0,0,91.969,0,0,0
1471,14,0,0,8,0,0,0,0,0,0,0,22,0,0,0
1472,18.702,0,0,0,0,0,1,0.378,0,0,0,20.08,0,0,0
1474,82,0,8,0,0,0,0,0,0,8.844,0,98.844,0,0,0
1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,37.21,0,0,23.72,0,0,2.002,15.39,0,0,0,78.322,0,0,0
1478,151,0,0,16.093,0,0,1.3,4.2,0,0,0,172.593,0,0,0
1479,97.152,0,0,15,0,0,1,4.65,0,0,0,0,0,0,0
1480,0,87.27,0,0,0,0,0,0,0,0,0,87.27,0,0,0
1481,15,0,0,0.005,0,0,0,0,0,0,0,15.005,0,0,0
1482,0,16.55,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,0,0,0,0,7.54,0,0,9.32,4.123,0,0,20.983,0,0,0
1484,8,0,0,10,16.855,0,2,4,0,0,0,0,0,0,0
1485,388.511,0,0,13,0,0,0,0,0,0,0,401.511,0,0,0
1486,51.7,0,21.96,0,0,0,0,1.17,5.17,0,0,80,0,0,0
1487,69,0,0,0,0,0,3.4,0,0,0,0,72.4,0,0,0
1488,64.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,33.15,0,0,0,0,0,0,0,0,0,0,33.15,0,0,0
1491,370,0,0,14,0,0,0,10.24,0,0,0,394.24,0,0,0
1492,48.64,0,0,43.013,0,0,0,7.3,0,0,0,98.953,0,0,0
1493,49,0,0,28,0,0,2,2,0,0.579,0,81.579,0,0,0
1494,48.4,0,0,0,0,0,1,0,0,0,0,49.4,0,0,0
1495,19.13,0,0,0,0,0,0,2.12,0,0,0,21.253,0,0,0
1496,60,0,0,28,0,0,0,0,0,0,0,88,0,0,0
1497,0,0,0,9.391,18,0,3.439,0.609,0,0,0,31.439,0,0,0
1498,0,7.5,0,0,0,0,0,0,0,0,0,0,4800,0,0
1499,54.999,0,0.66,1.55,0,0,0,2,0,5,0,64.159,0,0,0
1500,0,110,0,0,0,0,1,5,0,0,0,116,0,0,0
1501,14.896,0,0,0,0,0,0,0,0,0,0,14.896,0,0,0
1502,14,0,0,8.489,0,0,0,0.809,0,0,0,23.298,0,0,0
1503,10,0,0,50.824,0,0,1,2,0,0,13.176,78,0,0,0
1505,100.76,0,0,23.01,0,0,1.96,0,0,2.93,0,128.66,0,0,0
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,0,0,0,0,0,17.622,3.4,0.378,3.6,0,0,25,0,0,0
1508,74.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,27.93,0.59,0,3.93,0,0,1.11,0,3.67,0.67,0,37.24,0,0,0
1510,83.45,0,0,0,0,0,0,0,0,0,0,83.45,0,0,0
1511,62.86,0,0,11.881,0,0,1,0.909,0,0,0,76.65,0,0,0
1512,129.117,0,0,0.475,0,0,1,0,0,0,0,139.25,0,0,0
1513,3,0,0,16,0,0,0,0,0,0,0,19,300,0,0
1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,129.92,0,0,21.78,0,0,0,0,0,0,0,151.7,0,0,0
1516,225.682,0,0,58,0,0,3.5,11,0,4,0,302.182,0,0,0
1517,7.14,0,0,0,0,0,0,0,0,0,0,0,3297.77,0,0
1518,42,6,0,0,0,0,2,3,0,0,0,53,0,0,0
1519,155.95,0,1,24.74,0,0,4.01,2.32,0,0,0,188.02,0,0,0
1520,48,0,0,0,0,0,0,2.741,0,0,0,0,0,0,0
1521,74.21,0,0,0,0,0,0,0,0,0,0,74.21,0,0,0
1523,312.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,105,0,0,10,0,0,3,2,0,0,0,120,0,0,0
1525,18,25,0,23.275,0,0,0,0,0,0,0,66.275,0,0,0
1526,98,0,0,0,0,0,0,0,0,0,0,98.394,0,0,0
1527,48.68,0,0,0,0,0,0,1.103,0,0,0,49.783,0,0,0
1528,62.591,0,0,9,0,0,2.5,0,0,3,0,77.091,0,0,0
1529,52.798,0,0,0,0,0,0,0,0,0,0,52.798,0,0,0
1530,145.5,0,0,4.2,0,0,2.5,4.7,0,10.6,0,167.5,0,0,0
1531,33.87,0,0,4.014,0,0,0,2.361,0,0,0,40.752,0,0,0
1532,50.067,0,0,4,0,0,3.45,0,4.97,0,0,62.487,0,0,0
1533,155.56,0,0,9.59,0,0,0,2.62,6.583,6.48,0,180.833,0,0,0
1534,193.9,0,0,10,0,0,1,5,2,0,0,211.9,0,0,0
1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,105.362,0,0,0,0,0,0,0,0,0,0,105.362,0,0,0
1537,110.3968,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0
1538,76,10,0,19,0,0,9,6,0,0,0,120,0,0,0
1539,140,0,0,0,0,0,0,6.2,1,0,0,147.2,0,0,0
1540,84.32,0,0,5.3,0,0,0,5.48,0.31,0,0,95.414,0,0,0
1541,32.53,0,0,5.69,0,0,0,0,0,1.25,0,39.47,0,0,0
1542,908.947,0,0,21.24,0,0,6.27,18.439,0,2.5,0,957.396,0,0,0
1543,0,0,0,0,35.579,0,0,0,0,0,0,35.579,0,0,0
1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,7,0,0,3.82,0,2.233,0.48,0,0,0,0,13.533,3132.5,0,0
1547,160,0,0,0,0,4,2,1,0,0,0,0,0,0,0
1548,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,87,0,0,41.6,0,0,1,12.2,0,0,0,141.8,0,0,0
1551,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0
1552,11.84,0,0,28.16,0,0,0,0,0,0,0,40,0,0,0
1553,89,8,57.2,0,0,0.5,2,2,0,0,0.5,159.2,0,0,0
1554,39,0,0,0,0,0,0,1,0,0,0,40,0,0,0
1555,0,0,5,0,0,11.5,1.5,2.826,0,0,0,0,0,0,0
1556,169.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,51,0,0,10,0,0,3,1,0,0,0,65,0,0,0
1559,90.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,15,0,0,4,0,0,0,1.013,0,4,0,24.013,7733.9,0,0
1562,210.735,0,0,0,5.925,0,1,6.208,0,0,0,223.868,0,0,0
1563,123.727,0,0,2.298,0,0,1,6.651,0,0,0,133.676,0,0,0
1564,64.96,1.28,0,20.67,0,0,1.75,1.82,0,0,0,90.48,0,0,0
1565,49.5,0,0,15.195,0,0,0,0,0,0,0,0,0,0,0
1566,26.03,0,0,0.344,0,0,0,1.318,14.02,0,0,0,0,0,0
1567,365.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,118.99,0,0,0,0,0,0,1.584,1.91,0,0,122.484,0,0,0
1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,11,0,0,0,0,0,27.125,0,0,0,0,38.125,0,0,0
1571,234.9053,0,0,23.5,0,0,0,1.7,0,15.5177,0,275.623,0,0,0
1572,85.33,0,0,68.02,0,0,0,3.4,0,0,0,156.75,0,0,0
